sample_id,frame_id,scenario_id,view_id,traffic_light_id,n_inview,n_inview_veh,n_inview_ped,density_bin,gt_dist_mean_m,gt_dist_min_m,gt_speed_mean_mps,gt_speed_max_mps,frac_parked,frac_moving,camera_x,camera_y
moving_ego_pps200000_medium_8loops_stride2_004572_frame101069,101069,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,22.064,21.977,0.0,0.0,0.5,0.0,-45.26504135131836,-17.80173683166504
moving_ego_pps200000_medium_8loops_stride2_004578_frame101081,101081,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,24.949,18.012,0.0,0.0,0.667,0.0,-45.31748580932617,-21.782224655151367
moving_ego_pps200000_medium_8loops_stride2_004582_frame101089,101089,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,22.75,15.348,0.0,0.0,0.667,0.0,-45.34101867675781,-24.4565372467041
moving_ego_pps200000_medium_8loops_stride2_004583_frame101091,101091,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,22.214,14.687,0.0,0.0,0.667,0.0,-45.34629440307617,-25.1213321685791
moving_ego_pps200000_medium_8loops_stride2_004588_frame101101,101101,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,19.599,11.385,0.0,0.0,0.667,0.0,-45.364601135253906,-28.447328567504883
moving_ego_pps200000_medium_8loops_stride2_004592_frame101109,101109,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,23.092,8.837,0.0,0.0,0.75,0.0,-45.37122344970703,-31.02071189880371
moving_ego_pps200000_medium_8loops_stride2_004597_frame101119,101119,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,23.215,8.494,0.0,0.0,1.0,0.0,-45.371395111083984,-31.37198829650879
moving_ego_pps200000_medium_8loops_stride2_004614_frame101153,101153,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.827,8.494,0.0,0.0,1.0,0.0,-45.371395111083984,-31.37198829650879
moving_ego_pps200000_medium_8loops_stride2_004629_frame101183,101183,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.827,8.494,0.0,0.0,1.0,0.0,-45.371395111083984,-31.37198829650879
moving_ego_pps200000_medium_8loops_stride2_004630_frame101185,101185,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.827,8.494,0.0,0.0,1.0,0.0,-45.371395111083984,-31.37198829650879
moving_ego_pps200000_medium_8loops_stride2_004645_frame101215,101215,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.827,8.494,0.0,0.0,1.0,0.0,-45.371395111083984,-31.37198829650879
moving_ego_pps200000_medium_8loops_stride2_004659_frame101243,101243,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.827,8.494,0.0,0.0,1.0,0.0,-45.371395111083984,-31.37198829650879
moving_ego_pps200000_medium_8loops_stride2_004677_frame101279,101279,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,22.822,14.279,4.886,7.37,0.333,0.667,-45.34824752807617,-36.50222396850586
moving_ego_pps200000_medium_8loops_stride2_004678_frame101281,101281,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,23.17,15.05,4.886,7.375,0.333,0.667,-45.3421745300293,-37.16496658325195
moving_ego_pps200000_medium_8loops_stride2_004680_frame101285,101285,moving_ego_training,autopilot_spawn80,,4,3,1,3-4,27.63,16.538,3.628,7.286,0.5,0.5,-45.328365325927734,-38.489501953125
moving_ego_pps200000_medium_8loops_stride2_004683_frame101291,101291,moving_ego_training,autopilot_spawn80,,4,3,1,3-4,27.826,18.603,3.674,7.406,0.5,0.5,-45.303627014160156,-40.48009490966797
moving_ego_pps200000_medium_8loops_stride2_004701_frame101327,101327,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,27.423,25.445,2.468,7.403,0.667,0.333,-45.53159713745117,-52.36794662475586
moving_ego_pps200000_medium_8loops_stride2_004720_frame101365,101365,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-52.73078918457031,-62.481597900390625
moving_ego_pps200000_medium_8loops_stride2_004721_frame101367,101367,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-53.29158020019531,-62.8509521484375
moving_ego_pps200000_medium_8loops_stride2_004728_frame101381,101381,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-57.61000061035156,-64.62336730957031
moving_ego_pps200000_medium_8loops_stride2_004732_frame101389,101389,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,38.133,38.133,0.0,0.0,1.0,0.0,-60.24517822265625,-65.05911254882812
moving_ego_pps200000_medium_8loops_stride2_004740_frame101405,101405,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,35.955,33.808,2.452,7.355,0.667,0.333,-65.54562377929688,-65.32367706298828
moving_ego_pps200000_medium_8loops_stride2_004744_frame101413,101413,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,31.732,26.836,2.464,7.391,0.667,0.333,-68.18931579589844,-65.39588165283203
moving_ego_pps200000_medium_8loops_stride2_004753_frame101431,101431,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,22.221,9.35,2.035,6.104,0.667,0.333,-74.14099884033203,-65.12464904785156
moving_ego_pps200000_medium_8loops_stride2_004759_frame101443,101443,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,24.998,23.097,0.0,0.0,1.0,0.0,-78.06935119628906,-64.52561950683594
moving_ego_pps200000_medium_8loops_stride2_004767_frame101459,101459,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,20.288,18.945,0.0,0.0,1.0,0.0,-83.16085052490234,-63.10173034667969
moving_ego_pps200000_medium_8loops_stride2_004782_frame101489,101489,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,12.363,12.363,0.0,0.0,1.0,0.0,-91.96038055419922,-58.53376770019531
moving_ego_pps200000_medium_8loops_stride2_004783_frame101491,101491,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,11.843,11.843,0.0,0.0,1.0,0.0,-92.48789978027344,-58.13382339477539
moving_ego_pps200000_medium_8loops_stride2_004790_frame101505,101505,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,8.943,8.943,0.0,0.0,1.0,0.0,-96.04900360107422,-55.167110443115234
moving_ego_pps200000_medium_8loops_stride2_004794_frame101513,101513,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-97.91842651367188,-53.26976013183594
moving_ego_pps200000_medium_8loops_stride2_004802_frame101529,101529,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-101.28390502929688,-49.122100830078125
moving_ego_pps200000_medium_8loops_stride2_004808_frame101541,101541,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,21.091,4.413,3.682,7.363,0.5,0.5,-103.46884155273438,-45.77940368652344
moving_ego_pps200000_medium_8loops_stride2_004814_frame101553,101553,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,19.201,4.327,3.944,7.321,0.0,1.0,-105.35215759277344,-42.26835632324219
moving_ego_pps200000_medium_8loops_stride2_004816_frame101557,101557,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,19.196,5.177,4.399,7.321,0.0,1.0,-105.91975402832031,-41.066043853759766
moving_ego_pps200000_medium_8loops_stride2_004837_frame101599,101599,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,30.123,17.679,1.864,5.592,0.667,0.333,-109.68291473388672,-27.7009220123291
moving_ego_pps200000_medium_8loops_stride2_004839_frame101603,101603,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,29.837,18.482,1.767,5.302,0.667,0.333,-109.83238983154297,-26.38432502746582
moving_ego_pps200000_medium_8loops_stride2_004856_frame101637,101637,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,27.242,24.793,2.346,7.037,0.667,0.333,-110.31314849853516,-15.140052795410156
moving_ego_pps200000_medium_8loops_stride2_004857_frame101639,101639,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,27.227,24.938,2.404,7.213,0.667,0.333,-110.32440948486328,-14.473719596862793
moving_ego_pps200000_medium_8loops_stride2_004865_frame101655,101655,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,27.298,22.193,2.448,7.344,0.667,0.333,-110.3519515991211,-9.15369987487793
moving_ego_pps200000_medium_8loops_stride2_004882_frame101689,101689,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,18.794,3.903,0.0,0.0,0.667,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004887_frame101699,101699,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,19.17,3.903,0.0,0.0,0.667,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004893_frame101711,101711,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,19.628,3.903,0.0,0.0,0.667,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004903_frame101731,101731,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,20.41,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004917_frame101759,101759,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,23.777,3.903,1.863,7.453,0.75,0.25,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004927_frame101779,101779,moving_ego_training,autopilot_spawn80,,4,2,2,3-4,20.781,3.903,1.856,7.426,0.75,0.25,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004933_frame101791,101791,moving_ego_training,autopilot_spawn80,,5,2,3,5+,23.25,3.903,1.491,7.457,0.8,0.2,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004936_frame101797,101797,moving_ego_training,autopilot_spawn80,,5,2,3,5+,22.731,3.903,1.492,7.458,0.8,0.2,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004942_frame101809,101809,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,27.483,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004943_frame101811,101811,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,27.506,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004945_frame101815,101815,moving_ego_training,autopilot_spawn80,,5,2,3,5+,29.623,3.903,1.493,7.467,0.8,0.2,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004951_frame101827,101827,moving_ego_training,autopilot_spawn80,,5,2,3,5+,27.955,3.903,1.49,7.448,0.8,0.2,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004954_frame101833,101833,moving_ego_training,autopilot_spawn80,,5,2,3,5+,27.126,3.903,1.487,7.433,0.8,0.2,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004960_frame101845,101845,moving_ego_training,autopilot_spawn80,,5,2,3,5+,25.49,3.903,1.485,7.426,0.8,0.2,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004988_frame101901,101901,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,27.935,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004991_frame101907,101907,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,27.8,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_004996_frame101917,101917,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,27.575,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_005005_frame101935,101935,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,27.17,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_005008_frame101941,101941,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,27.036,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_005010_frame101945,101945,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,26.947,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_005019_frame101963,101963,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,26.553,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_005033_frame101991,101991,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,25.96,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_005035_frame101995,101995,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,25.877,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_005037_frame101999,101999,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,25.782,3.903,0.0,0.0,1.0,0.0,-110.35551452636719,-8.236740112304688
moving_ego_pps200000_medium_8loops_stride2_005042_frame102009,102009,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,25.161,3.943,0.358,1.432,0.75,0.25,-110.35681915283203,-7.635898113250732
moving_ego_pps200000_medium_8loops_stride2_005048_frame102021,102021,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,22.439,3.97,1.186,4.745,0.75,0.25,-110.35330963134766,-3.830538034439087
moving_ego_pps200000_medium_8loops_stride2_005052_frame102029,102029,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,20.599,3.871,1.076,4.306,0.75,0.25,-110.34783172607422,-1.1941803693771362
moving_ego_pps200000_medium_8loops_stride2_005076_frame102077,102077,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,23.658,19.592,1.855,7.419,0.75,0.25,-108.95281219482422,14.553318977355957
moving_ego_pps200000_medium_8loops_stride2_005078_frame102081,102081,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,23.249,19.714,1.856,7.422,0.75,0.25,-108.371337890625,15.757705688476562
moving_ego_pps200000_medium_8loops_stride2_005088_frame102101,102101,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,21.674,14.044,1.86,7.44,0.75,0.25,-104.25812530517578,20.958751678466797
moving_ego_pps200000_medium_8loops_stride2_005094_frame102113,102113,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,15.626,10.692,0.0,0.0,1.0,0.0,-100.93272399902344,23.15484046936035
moving_ego_pps200000_medium_8loops_stride2_005097_frame102119,102119,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,14.232,9.349,0.0,0.0,1.0,0.0,-99.04335021972656,23.84677505493164
moving_ego_pps200000_medium_8loops_stride2_005100_frame102125,102125,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,13.173,8.505,0.0,0.0,1.0,0.0,-97.06240844726562,24.246129989624023
moving_ego_pps200000_medium_8loops_stride2_005107_frame102139,102139,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,15.549,15.549,0.0,0.0,1.0,0.0,-92.38800048828125,24.53303337097168
moving_ego_pps200000_crowded_8loops_stride2_000003_frame102200,102200,moving_ego_training,autopilot_spawn80,,5,3,2,5+,32.86,29.677,3.123,7.417,0.0,0.6,-84.63846588134766,24.45686912536621
moving_ego_pps200000_crowded_8loops_stride2_000021_frame102236,102236,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,34.224,22.224,3.475,7.415,0.0,0.5,-72.75936126708984,24.491470336914062
moving_ego_pps200000_crowded_8loops_stride2_000025_frame102244,102244,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,30.406,18.36,2.471,7.414,0.333,0.333,-70.36490631103516,24.500646591186523
moving_ego_pps200000_crowded_8loops_stride2_000037_frame102268,102268,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,32.082,23.562,2.466,7.397,0.667,0.333,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000056_frame102306,102306,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.343,35.252,0.0,0.0,1.0,0.0,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000057_frame102308,102308,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.329,35.252,0.17,0.34,1.0,0.0,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000061_frame102316,102316,moving_ego_training,autopilot_spawn80,,4,3,1,3-4,37.715,35.252,0.933,2.146,0.5,0.5,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000063_frame102320,102320,moving_ego_training,autopilot_spawn80,,4,3,1,3-4,37.25,35.252,1.327,3.064,0.5,0.5,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000076_frame102346,102346,moving_ego_training,autopilot_spawn80,,6,4,2,5+,34.325,25.022,2.984,7.364,0.5,0.5,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000084_frame102362,102362,moving_ego_training,autopilot_spawn80,,7,5,2,5+,32.005,18.858,3.363,7.447,0.429,0.571,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000089_frame102372,102372,moving_ego_training,autopilot_spawn80,,7,5,2,5+,31.089,18.154,2.991,7.424,0.429,0.571,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000093_frame102380,102380,moving_ego_training,autopilot_spawn80,,7,5,2,5+,31.199,19.7,3.29,7.41,0.429,0.571,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000113_frame102420,102420,moving_ego_training,autopilot_spawn80,,6,4,2,5+,30.862,19.951,3.681,7.372,0.5,0.5,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000127_frame102448,102448,moving_ego_training,autopilot_spawn80,,6,3,3,5+,32.681,21.55,2.466,7.435,0.667,0.333,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000128_frame102450,102450,moving_ego_training,autopilot_spawn80,,6,3,3,5+,32.856,21.701,2.46,7.424,0.667,0.333,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000131_frame102456,102456,moving_ego_training,autopilot_spawn80,,6,3,3,5+,33.496,22.735,2.464,7.411,0.667,0.333,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000135_frame102464,102464,moving_ego_training,autopilot_spawn80,,5,2,3,5+,32.316,25.29,1.823,7.421,0.6,0.4,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000137_frame102468,102468,moving_ego_training,autopilot_spawn80,,6,3,3,5+,27.679,4.278,2.341,7.429,0.5,0.5,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000140_frame102474,102474,moving_ego_training,autopilot_spawn80,,6,3,3,5+,27.705,4.034,2.392,7.443,0.5,0.5,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000142_frame102478,102478,moving_ego_training,autopilot_spawn80,,6,3,3,5+,27.738,4.13,2.516,7.434,0.5,0.5,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000143_frame102480,102480,moving_ego_training,autopilot_spawn80,,6,3,3,5+,27.74,4.164,2.531,7.424,0.5,0.333,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000148_frame102490,102490,moving_ego_training,autopilot_spawn80,,6,3,3,5+,27.848,4.173,2.466,7.411,0.5,0.333,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000183_frame102560,102560,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,23.042,4.173,0.0,0.0,1.0,0.0,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000198_frame102590,102590,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,22.011,4.173,0.0,0.0,1.0,0.0,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000200_frame102594,102594,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,21.143,4.173,0.0,0.0,1.0,0.0,-70.2176742553711,24.501346588134766
moving_ego_pps200000_crowded_8loops_stride2_000220_frame102634,102634,moving_ego_training,autopilot_spawn80,,4,1,3,3-4,19.377,4.057,1.038,4.152,0.75,0.25,-63.18326187133789,24.49584197998047
moving_ego_pps200000_crowded_8loops_stride2_000232_frame102658,102658,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,22.438,20.878,0.0,0.0,1.0,0.0,-55.556053161621094,22.22646713256836
moving_ego_pps200000_crowded_8loops_stride2_000245_frame102684,102684,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,15.129,15.129,0.0,0.0,1.0,0.0,-48.795677185058594,16.85261344909668
moving_ego_pps200000_crowded_8loops_stride2_000254_frame102702,102702,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,23.362,9.276,0.0,0.0,1.0,0.0,-45.91233825683594,11.607725143432617
moving_ego_pps200000_crowded_8loops_stride2_000255_frame102704,102704,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,22.978,8.638,0.0,0.0,1.0,0.0,-45.75221252441406,10.950014114379883
moving_ego_pps200000_crowded_8loops_stride2_000263_frame102720,102720,moving_ego_training,autopilot_spawn80,,3,0,3,3-4,25.986,4.565,0.0,0.0,1.0,0.0,-45.19639587402344,5.632264137268066
moving_ego_pps200000_crowded_8loops_stride2_000273_frame102740,102740,moving_ego_training,autopilot_spawn80,,3,0,3,3-4,31.735,28.415,0.0,0.0,1.0,0.0,-45.052555084228516,-1.012102484703064
