family,quant,sample_id,input_prediction_count,baseline_ms,selected_ms,paired_delta_ms
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001234_frame94393,9,0.001971,0.009097,0.007125999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001238_frame94401,10,0.00224,0.011614,0.009374
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001241_frame94407,9,0.001985,0.0087215,0.0067365
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001267_frame94459,7,0.0015605,0.005649,0.0040885
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001277_frame94479,7,0.0015475,0.007162,0.0056145
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001286_frame94497,7,0.001558,0.0055075,0.0039495
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001290_frame94505,6,0.0013875,0.0039485,0.002561
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001294_frame94513,5,0.001181,0.003151,0.0019700000000000004
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001300_frame94525,8,0.001758,0.00509,0.003332
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001302_frame94529,3,0.000786,0.001734,0.0009480000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001317_frame94559,0,0.0001785,0.000254,7.549999999999999e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001321_frame94567,2,0.000646,0.001262,0.0006160000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001350_frame94625,2,0.0006685,0.0013455,0.0006769999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001358_frame94641,2,0.0006135,0.001203,0.0005895000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001363_frame94651,2,0.0006195,0.0012325,0.000613
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001430_frame94785,4,0.001012,0.0025325,0.0015205
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001445_frame94815,2,0.000615,0.0007435,0.00012850000000000003
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001458_frame94841,1,0.0004305,0.000608,0.00017750000000000003
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001469_frame94863,0,0.000178,0.000264,8.600000000000003e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001473_frame94871,0,0.000178,0.0002595,8.150000000000003e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001496_frame94917,0,0.000181,0.0002585,7.749999999999999e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001538_frame95001,2,0.000619,0.001226,0.0006070000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001549_frame95023,2,0.000605,0.0012125,0.0006075000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001552_frame95029,1,0.0004135,0.000597,0.00018349999999999996
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001564_frame95053,0,0.000182,0.000256,7.399999999999998e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001582_frame95089,0,0.0001815,0.000254,7.25e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001589_frame95103,0,0.0001785,0.0002495,7.099999999999999e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001594_frame95113,0,0.0001905,0.0002705,8.000000000000002e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001625_frame95175,2,0.0006375,0.001235,0.0005974999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001636_frame95197,4,0.001006,0.002866,0.00186
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001640_frame95205,4,0.0010115,0.0028175,0.001806
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001649_frame95223,5,0.001143,0.0028675,0.0017245
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001684_frame95293,2,0.0005735,0.001064,0.0004905
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001730_frame95385,0,0.0001835,0.0002505,6.700000000000003e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001733_frame95391,0,0.0001795,0.0002435,6.400000000000001e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001742_frame95409,5,0.001191,0.002676,0.001485
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001777_frame95479,4,0.0011105,0.002185,0.0010745
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001780_frame95485,4,0.000958,0.001965,0.001007
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001781_frame95487,4,0.0009815,0.001936,0.0009545
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001789_frame95503,4,0.001009,0.002045,0.001036
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001825_frame95575,4,0.00106,0.002136,0.001076
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001830_frame95585,4,0.0010215,0.002022,0.0010004999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001843_frame95611,5,0.001172,0.003423,0.0022509999999999995
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001906_frame95737,4,0.000987,0.002392,0.001405
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001910_frame95745,5,0.001164,0.002931,0.001767
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001915_frame95755,4,0.000986,0.002351,0.001365
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001922_frame95769,0,0.000191,0.000253,6.200000000000002e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001929_frame95783,0,0.0001845,0.0002585,7.399999999999998e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001931_frame95787,0,0.0001925,0.0002535,6.099999999999999e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001935_frame95795,0,0.0001905,0.00026,6.949999999999998e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001942_frame95809,0,0.000193,0.0002595,6.650000000000002e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001946_frame95817,0,0.0001885,0.000258,6.949999999999998e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001953_frame95831,0,0.000181,0.0002565,7.549999999999999e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001979_frame95883,2,0.0006025,0.00072,0.00011750000000000009
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001997_frame95919,1,0.000408,0.000594,0.00018600000000000002
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_001999_frame95923,1,0.0004,0.0004095,9.49999999999996e-06
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002030_frame95985,1,0.0004335,0.0006365,0.000203
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002032_frame95989,1,0.0004025,0.0005985,0.00019599999999999994
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002036_frame95997,3,0.0008105,0.0018715,0.0010609999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002045_frame96015,1,0.000407,0.000585,0.000178
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002059_frame96043,1,0.000419,0.0006075,0.00018849999999999997
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002069_frame96063,0,0.0001915,0.000254,6.25e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002073_frame96071,0,0.0001855,0.000253,6.750000000000001e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002077_frame96079,0,0.000181,0.00025,6.9e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002079_frame96083,0,0.000177,0.000256,7.9e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002086_frame96097,1,0.000413,0.0006285,0.00021550000000000003
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002093_frame96111,3,0.0008085,0.001738,0.0009295
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002095_frame96115,2,0.000579,0.0010655,0.00048650000000000006
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002097_frame96119,2,0.0005865,0.0010745,0.00048799999999999994
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002104_frame96133,2,0.000582,0.0010695,0.00048749999999999987
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002115_frame96155,5,0.0011855,0.002144,0.0009585000000000002
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002118_frame96161,5,0.001158,0.003923,0.002765
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002119_frame96163,5,0.001211,0.002177,0.0009660000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002121_frame96167,6,0.001392,0.0023605,0.0009685000000000002
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002151_frame96227,6,0.001414,0.0044845,0.0030705
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002157_frame96239,5,0.00117,0.0036805,0.0025105
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002165_frame96255,5,0.001229,0.0037715,0.0025425
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002166_frame96257,4,0.000999,0.002569,0.00157
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002167_frame96259,5,0.001146,0.002595,0.001449
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002170_frame96265,6,0.0013805,0.004772,0.0033915000000000004
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002178_frame96281,5,0.001192,0.003374,0.002182
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002185_frame96295,7,0.0015555,0.004222,0.0026665
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002193_frame96311,2,0.000594,0.000735,0.00014099999999999996
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002265_frame96455,1,0.000428,0.0006205,0.00019249999999999996
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002270_frame96465,4,0.000961,0.000781,-0.00018000000000000004
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002272_frame96469,1,0.000402,0.000591,0.00018900000000000004
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002273_frame96471,3,0.0008065,0.001893,0.0010864999999999998
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002280_frame96485,3,0.000836,0.0019465,0.0011105
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002286_frame96497,0,0.000196,0.0002695,7.35e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002296_frame96517,0,0.0001825,0.0002585,7.6e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002298_frame96521,0,0.000178,0.0002575,7.950000000000004e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002299_frame96523,0,0.0001755,0.0002535,7.799999999999997e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002304_frame96533,0,0.0001745,0.000258,8.349999999999997e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002317_frame96559,0,0.0001845,0.000254,6.949999999999998e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002321_frame96567,0,0.000178,0.000252,7.400000000000001e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002325_frame96575,0,0.0001785,0.0002515,7.299999999999999e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002331_frame96587,1,0.0003965,0.0005735,0.00017700000000000002
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002334_frame96593,0,0.0001845,0.000256,7.149999999999998e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002338_frame96601,3,0.000836,0.0019305,0.0010945
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002341_frame96607,3,0.000851,0.0019325,0.0010815
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002342_frame96609,3,0.000817,0.0018885,0.0010715
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002347_frame96619,6,0.001403,0.0036445,0.0022415000000000004
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002352_frame96629,6,0.0014385,0.0037255,0.002287
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002365_frame96655,2,0.000627,0.0012635,0.0006365000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002403_frame96731,4,0.001018,0.002122,0.0011040000000000002
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002426_frame96777,1,0.0004045,0.0005965,0.000192
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002428_frame96781,1,0.000398,0.0005855,0.00018749999999999995
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002442_frame96809,1,0.0003925,0.000587,0.00019449999999999996
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002443_frame96811,2,0.0005785,0.0011805,0.0006019999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002481_frame96887,9,0.001971,0.00797,0.005998999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002486_frame96897,6,0.00141,0.0041085,0.0026985000000000004
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002494_frame96913,9,0.002084,0.0057025,0.0036185
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002499_frame96923,10,0.002261,0.0074845,0.0052235
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002508_frame96941,10,0.002207,0.0070205,0.0048135
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002510_frame96945,8,0.001768,0.0058285,0.0040605
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002523_frame96971,7,0.001525,0.003394,0.0018689999999999998
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002550_frame97025,5,0.001247,0.00324,0.001993
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002553_frame97031,7,0.001562,0.002897,0.0013349999999999998
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002558_frame97041,6,0.001394,0.0040615,0.0026674999999999997
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002572_frame97069,10,0.0023295,0.0074455,0.005116
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002574_frame97073,9,0.0021095,0.0068085,0.004699
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002583_frame97091,8,0.001969,0.0071025,0.005133500000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002586_frame97097,8,0.001752,0.005434,0.0036819999999999995
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002587_frame97099,6,0.0014615,0.004496,0.0030345
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002627_frame97179,5,0.0012275,0.002612,0.0013845
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002630_frame97185,6,0.001518,0.004004,0.0024859999999999995
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002631_frame97187,8,0.0017985,0.0044315,0.002633
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002637_frame97199,6,0.001435,0.003848,0.0024129999999999998
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002642_frame97209,6,0.001415,0.003787,0.002372
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002646_frame97217,5,0.001192,0.003076,0.0018840000000000003
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002649_frame97223,2,0.0006145,0.0012465,0.000632
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002684_frame97293,1,0.000425,0.0006175,0.00019250000000000002
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002696_frame97317,0,0.000195,0.0002635,6.850000000000001e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002779_frame97483,3,0.000847,0.00204,0.001193
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002780_frame97485,3,0.000819,0.001859,0.0010400000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002781_frame97487,3,0.0008265,0.001927,0.0011005
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002782_frame97489,3,0.000824,0.001932,0.001108
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002787_frame97499,3,0.0008255,0.0019095,0.001084
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002789_frame97503,3,0.000834,0.001882,0.0010479999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002793_frame97511,4,0.001045,0.0028435,0.0017985000000000002
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002829_frame97583,2,0.000652,0.0012955,0.0006435
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002835_frame97595,2,0.0006545,0.001308,0.0006534999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002838_frame97601,2,0.0006315,0.0012685,0.0006370000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002858_frame97641,3,0.000834,0.001882,0.0010479999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002868_frame97661,4,0.00102,0.0024735,0.0014535
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002876_frame97677,0,0.000188,0.0002595,7.150000000000003e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002877_frame97679,0,0.000179,0.0002495,7.05e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002879_frame97683,0,0.000186,0.000254,6.8e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002881_frame97687,0,0.0001885,0.000263,7.45e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002891_frame97707,0,0.000191,0.00026,6.899999999999997e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002892_frame97709,0,0.0001875,0.0002595,7.200000000000002e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002893_frame97711,0,0.0001885,0.0002745,8.6e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002896_frame97717,0,0.000182,0.000253,7.100000000000002e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002907_frame97739,0,0.0001895,0.0002645,7.499999999999998e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002912_frame97749,2,0.000623,0.001251,0.000628
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002914_frame97753,2,0.0006035,0.0007305,0.00012700000000000005
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002917_frame97759,2,0.000628,0.000758,0.00013000000000000002
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002930_frame97785,3,0.000802,0.0012275,0.0004255000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002935_frame97795,2,0.0006225,0.001292,0.0006695
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002938_frame97801,3,0.000815,0.0008795,6.45e-05
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002952_frame97829,3,0.0007635,0.0018165,0.0010530000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002954_frame97833,4,0.000969,0.002002,0.0010329999999999998
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002957_frame97839,4,0.000969,0.002311,0.001342
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002964_frame97853,2,0.0006135,0.0012495,0.000636
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002965_frame97855,1,0.000407,0.000625,0.00021799999999999999
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002968_frame97861,2,0.000614,0.001258,0.000644
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002970_frame97865,2,0.0005715,0.0011765,0.0006050000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002975_frame97875,1,0.0003925,0.0005785,0.00018600000000000002
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002985_frame97895,2,0.000605,0.0012355,0.0006305000000000001
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002989_frame97903,2,0.0006095,0.000744,0.00013449999999999996
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002991_frame97907,2,0.000626,0.0007275,0.00010149999999999992
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_002992_frame97909,2,0.0006365,0.0012875,0.000651
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_003001_frame97927,1,0.000411,0.000625,0.000214
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_003006_frame97937,1,0.000413,0.0005985,0.00018549999999999996
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_003015_frame97955,2,0.0005815,0.0012085,0.000627
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_003027_frame97979,1,0.0004005,0.0005965,0.00019600000000000005
ae64,uint6,moving_ego_pps200000_medium_8loops_stride2_003028_frame97981,1,0.0004505,0.0006745,0.00022399999999999997
